uniq_id,sku,amount
7a4ea88df93c825cad59117c5a97ac10,,53
2554982cc450699eb8d0358180c5a5c3,,87
13c3e5a49c5537e6895044a11e78e60a,pp5006130621,74
26808af96c00378a169541caa64b07c3,,78
31babfaed4ea91bc810afe3e2d04d19d,,54
98e726c9b8242a48db298bcd8df55ce4,,59
c767b556315e2a97614dad28cd340646,,91
775ac1e754eb6485ecc235e91d50300f,,26
cddebd8890a81dadf241f110c0f6e2ef,,48
1f4ad568e791887ec54036a402a7a08e,,34
eb2ed6c2e3673998d5ab58caee850d08,,93
fc6a4836c97bdd34364bbeaafad93858,,59
878f829ba55f2f15efd8753c4969503c,pp5005430705,95
7c8815db8ccbbde376a915c31ae35cea,,42
b4b5d4eb72ca3abbf69994a00cddc897,pp5007280176,30
8460df17307111e9d2b56a2df11f5177,,88
136d1f0c466cfa452a0ab8ec1cae036e,,76
85837463a8502895b105f69de6332775,pp5006340144,62
ece859febba07bef742690e72930555a,,26
2d3863b32dcec2742be67e2aa50ece93,,53
a93ec78ebc8989e6ca987cc9774f8092,pp5006100593,98
2c0bf6c7936eeecf015aeca34305e396,pp5005941350,62
129a55914de0cdbc3f16c3e8e44bff4f,,80
99ecaa3f143251d9e7de1441d9ddc472,pp5003050073,26
e3e924fdc56b5afda6d875e8b91633c2,,89
8751b2b8bb911d35e25f26a4606ea1ba,,49
264268ef05ae7533bca6535fc3a34834,,90
35992bcb249ed57677c6346ca04fea14,,25
98fe997e26eb951baa6f7868d101819b,,68
3b6b22dde6c18e5defb7e4d13a365aea,pp5006480841,13
549ab12eea3fde46efdc6c280b3fda73,,72
f1520f9fa8737c46de02cf83206591c3,,15
d36fd3045d02f19727bb00404c5fc70e,pp5006331438,5
1cd050e986ecf530816b1dca1ef5a692,,37
953efef865ed16f3f5f6faae9ba53d00,,69
3f6178ec07dd3f3ee95ff8e2b320586d,1b2a9a2,77
27d0c2c3c360bf9f715ff491183114be,pp5006161272,86
a270d2a55377cdb1b06cdb4d676a1b9d,,42
87951a63fcec196cae7de7b9447a3f3c,,47
ea5dac98d71f3dcce1dc69f7f4b60c63,,24
c680ca3cb5fbcce5a0f099e9e55b1301,pp5004040115,72
5c11fea72c5e70f201c6ee68afcad195,,62
14f6d9c87c9d1fab3479f4cfa24fcaa8,,78
6903dc759062dedbcbf014e385e0e2ee,,24
1c90866eab8d8698baf9b9673d961272,pp5004230655,47
e155df4c589b4f2b7853439b4053875c,pp5006081122,62
d5034f6708272f8c282ffed1c91dc7c9,,11
933b433d24ee6ca1b3e615c31a7d298f,,96
5b79bc60c166f2c09169d949788d6cc8,,13
a87de47d6118d900a5c98ee2ebe6aab5,,80
6924d30321be66d682eebd9428842eca,pp5006221696,78
c80f6acce64291f464a726fa12586362,,41
52ea8f2c77aea7422ca977905dfae4e4,,25
4e3452dd93267c9159e1079e6526b0e0,,12
71f2f187a422953f7e0aad0e9ab002b9,,94
a9861148829d25894572e39e00e84af3,,64
1edc6b476b180bf9c40e9390a874ba6a,,80
e7f71b191970a7f69bea97a1b2e4c645,,72
5fec0c4ca2e891131d85098c5e182305,pp5006100969,46
f754f2e249d2c59bf4eb69e513069489,,93
f98a0de072d044405bb87f17238462f4,,25
05708a486b39a2b329ef8a8f5f7bd90c,,6
4af858b2f640571188749f0a753ff9b9,,28
f18f9366415b2d87a1ee1fb7a3201e56,,83
fb74ceea621172a611703979e191f458,,98
e3b57c0bea5052c53719c354ea1e4f27,,21
e1c2691f324aedc88ae05964e2c745d7,,2
4c95aa85b436126cbf3b7d07fb0fcf1a,,78
2b36d35cfa979e097755d92d726d40e9,,3
53aa74a7d39b8addb84874403843df45,,26
c86a3370bbc002e060d460d4af24d287,,46
440324a9421a8ee0a873f858b15bd9d2,,55
3633742507da51ce4c685196210c0b7d,,93
99a85d4a00492915c23c205bf7e4ff61,pp5006990083,5
9af2d553c748b737d54b17a80c19a2aa,,5
1e61d0cf3272689011c03238959c9a0e,,58
33c6f560586e8958b39190fd18621717,,80
853ea47a796a3ec8bc04604c05b056cd,,59
213a09c727906a4b7b5ea482f8528779,,54
3dfa7b7bf9bbffe253ff7cd57c7c9770,,90
ae729eae24cb04cbd6d9203cfe1ebf1d,pp5005941360,45
3e761c2e55d87208ee8ae12d2c58103b,,26
a685c6335c0e920c244b42a8b9e2f22f,pp5004510240,99
40e2453d9a25818582e7649396a2f263,pp5002400109,25
bdd728a1819330c4783546faf073d85b,,65
77e9e16b50407b41e5efe953563537e9,pp5006300667,89
f00087d76065d8dc8d621e7dddf70d1f,,31
c8ffc9a8ab7ed52149e462b2352468c2,pp5006290397,28
b3bccbd4d284fe1d6824489031a42878,,76
5c8579028da94d7ea44d76e43ab4a8df,,91
b39337943328aafb02eee5f925f99843,pp5004630139,61
69343a3511e38398547640f373356491,pp5004741170,56
a88e86db557ffaa6f1e9e96dc21f6bba,pp5006120031,64
d317a9df966b4114b31efd77ee6d8811,pp5006151688,73
b636af831f752d2a10f2ba5fa6e62623,pp5006960059,71
882fe4de45622b127f624e98ae32c414,pp5003450003,14
5c2fb53a56242cf6423cb17b40135ab2,,3
472bafe10de724b77d4fde7360cd0b3c,pp5006170288,16
cf80875c82f073c15c69075cbb8e8d5a,,92
ee20d4584c444e999a685120c303afbc,pp5004630159,43
b1b41643090c8d45d8e3b363684f87a0,pp5002323486,64
d69bd773ae7622ab7fc977e906610da7,,91
058bec94d3f7972e3e6f81ad4856be89,,56
96d6a4d25c7f724739d18c87579153c9,,99
b79935751e653baccd2cbd46af87f9f6,pp5004530330,96
a1eb01675100de19e04b422004c8ff24,pp5006450868,5
0bb73ae688203b24eba163a2d189a54a,pp5003830628,39
59ce5206fb0a62e937ad152c7788bf2d,pp5004630181,2
996732545e5dc83a8ab36bdab055f1f1,,80
2fb4b7f2581210c850857ebea54e728e,pp5006281006,25
2ee82f71b6dc65ba81e573978e1b2d76,,34
03471f817bdde8e5b23c67ba781d0d63,pp5007070557,0
19ab5c2e78ee5a38c74517d62acab983,,10
81ea84038a1a47f41cd88ce5c1518c56,pp5007210381,21
f064ff7c45fdcf2bdcc60d400c1da77e,1ded460,37
dcc0f2307e097594223e5140c660a308,pp5003520909,10
9f701ffce2433aa7d7b9c16a2b3e1c05,1673da3,34
4cd7d095ecec78e95598b1afdb124727,pp5006300684,16
7fea7fe12fd95f1c71067578d692e925,pp5007060180,39
480eb155267b422aac8828e33efbb8d5,,79
e16c014d1210ab14122564963a03e5d3,pp5001600425,20
26ce587e491f5d1f0e583707e0d4d1dd,pp5005820223,71
108051fc131e23434b9611d34d98ee92,pp5005820389,36
7fd6f4e721c06e31c0299fca8744685a,pp5007070289,90
9e7c60c7bba7d12227c25ae98be40568,pp5004730329,2
29d27e2d1bb96ba98cf74de8b338a252,pp5004961541,10
85d673b44dbd197b1db0996779d0bbe5,pp5006660218,73
69cb59e7b804197fae459d64f2aa4067,pp5004070589,70
98d66a4a03fa58bc4094c200983b8bf2,pp5007240018,30
061fa63339a6cfaea5d11ba9156b83c9,pp5006301304,69
98a7938b6a00184e21c43f3b707daa3e,pp5006720574,15
c64a29af817c57eda610613a05a37f57,pp5007070519,79
c5bf860d4b93411ee68ce1e92d16f664,pp5005920186,27
20b89068a1993b4a33cc5db3f5fc76fd,pp5006130358,76
c9096dae75d4af8180503b25dce31038,pp5006100707,42
a3673fd00e20f2cbf50372c7ce915569,pp5005760053,0
5e650087a5ac9c905e375f875ac1efe2,pp5006930033,59
102b1adda81110a559159baeda9c5107,19a61d9,27
371a252843610d902c42f3e0f9f88dc5,pp5007270030,26
e0cb289e976abd2670e301b0155fa4c7,,42
817e51c72cf8d40da6a9be5eaf02368c,pp5004970529,4
94a65f1295f498266cf2de389cd8c673,1c22a2f,76
1bbb2354d41967e0dfb86124111cdb84,ens6006450008,17
7b0a1f7d5abd1c73e3eed69bcf9c7f32,pp5003790537,91
74a278876f9b1de60c777176543cd557,1c01208,46
ab724629d956af1b1185beb1f91ee151,pp5005430622,9
3537391a14a84cc8e7e1cb1ba0aeb388,pp5006650584,13
af0a88c77ef3687bad676b3d6b5ccf35,pp5003720461,3
bcd1a89f8cb3d8443577e9eb30b301d0,pp5004530481,78
367c2ea6cc5e3abd0777d21af35d5156,pp5006260451,8
4b342424ec1e880e24680de3d5f322d3,pp5006490085,55
c1851b858b7061023a34f34eb72c4f81,pp5006310937,92
11e349a3ffea31ddd6a5ff78fe1d13b2,pp5005921025,78
edee715d4ee09f6942bf55c8601a9ea7,193416f,46
f911fc2ce9369e5bea69fe0977c67efa,pp5006660206,87
e702de636b4fe2fff505369312f3b267,pp5007270143,3
8632aa46936fb7c7bedebc28ff86c02d,pp5006221748,15
18b8ca344000a4173b8c786d753cc7ca,pp5005990035,57
2b8d69970a750e67b972140f83740f4c,pp5002830416,3
3a4f9b0d3ebe328691bafdc551ae045f,pp5006260067,29
b6e812d82ca732af201989638669fcf2,pp5006880660,71
495c4c1e41b1ff71345bb4d11fe8c26c,pp5006381430,85
ae3111c62a04f8407b6b2ba6527b03a6,pp5007350689,60
af623f069f53eba5815bbb7bf4f2ee4a,pp5003770025,32
2d3d4b9b996885741f3f8c1b5cf03f8a,pp5006640775,31
2932b8da2d73009c761eb8fbda067f71,pp5004220376,13
643fd018ef3fb7d28e3e80536453e1f7,pp5006640227,83
ab4638bd8617170ee8f6b994d92d3436,pp5006240455,56
577730987553a37909f549d0735649d6,pp5006440725,49
516cbf6975758589db14c50978dcc4b4,pp5005941657,31
079e102a9e090d502a4591f788592f54,pp5006050302,86
b077f84681b57bdd7d767cf08a2f7c04,pp5003970083,76
bcc6e3db86afa824be54730464826fa2,pp5002910071,88
b8bda59786289a5890b5292d66140a7e,pp5005701492,64
c478f2c1ef453e2e9d6688db2e042f10,pp5005212720,5
70ebda621f1714b60ef3331604f94eaa,pp5006800196,20
9df6314e6b67b601bf1363042ce5ee8c,pp5006181279,100
1b1c1b46eef5f2c21a57d26473e1161f,pp5006334385,12
cf5f533293980d10ebb2ce5b151ecc26,pp5006331364,30
8c992e86b21aeae73e972e4664d3118e,pp5007170038,73
d742305b05674ecc6db7b71758f1d131,pp5006241484,100
66962bf760dcc4e9de3f19bc6077e464,1b0ed37,53
fb691576a14f3034c67c14137279cccc,pp5005070234,85
6102f27e0eae8bd90144e971b99e0e1f,,10
9653cb30b8455a67a6c80c7b36df7600,pp5006151992,91
f5157433de2d323c83c1dbf101f30428,pp5007070731,52
6b2313fc8f0f33fdc28ef45c7eda29cf,pp5006331098,86
f399407e96bc7fd9892fd76ec9279e21,pp5005960606,86
3b4021c1716b71ddb2536ebb833b6bdb,1d5c0aa,2
ba21a71fde49b532b8e9bc771042a501,pp5007300008,63
ebe439d186ce51da3a1a17c75fada944,pp5007330184,43
4c86e60bd8a9442bd448f4456278a21b,pp5005960489,31
7e2bf04752c935232f5463de602c5820,pp5005660016,90
14922609224295f0b513ac83b66ef27b,pp5005850630,42
dcaf645e73243705b7b1d761b1d5f5d4,pp5005700470,5
1283288d9807fc819e038bd0968cde7c,pp5005820713,14
f6fcc6b700641ab2137933097ad88edc,pp5006620127,85
2cce357b5b727cfaa6f39adc80750e1a,pp5005790610,78
72bddea5ab719120fcec580219e4497f,pp5006301069,14
7d0f555aef4c577b78c31af0b3f5d8c3,pp5006590095,25
261f848c945578ae66a27a381c663ec9,pp5006440616,27
804b1ced318ff5e65b29e77a17310aa2,pp5006082070,67
0aecf0fb29428234dedb96fea2df3080,pp5007000189,12
1c1cb43f38703d6550b555a571e3e87e,pp5002960214,19
3a18cd7644658d502e2a8cc6b2cff0e9,pp5002641209,71
5d70206e758442d1a79f57a66915805f,pp5005660016,12
0e30f678d97a25ebf1843fb0bd7bd907,ens6005930008,15
e045baf946ca9a63f3b8dc4b244449df,pp5004020724,43
50197f7e6394941a22b5ad72de241446,pp5006390217,78
b64dd6bbfb2a45446e027c0e280cb916,ens6005930007,2
5f87e8f66e42870e550f782655490e62,16fe755,15
51c0240a28051543a57fc799573a42c7,pp5006620520,33
eda5c9b70599573053be0f1654f2244c,pp5006451111,22
a014d11ed88b9d540f8452366274175e,pp5005840398,31
8a978466b1193987c7b2111af84d74b2,pp5005720285,12
1fb19b3d0390a0d787e32fff42643b86,pp5006310794,20
e7c5301be29beec118c688606ff060c4,pp5004070402,50
6fb7976032e0d2404cddfc5264f94f9d,pp5006101148,84
15272e2c95537e8293461189efdc300d,1d4a9a0,35
0b65fbbdfd296cd3b98ed18957d2d9b3,pp5006470600,66
0144f7da0181aa3a13b4ddc3522888c8,pp5006970051,84
873fa99fc026e5d60100bcf4c61926d8,ppr100001413,91
27c205d98123ce9a87ccf7cb3d8fcdb7,pp5004821371,17
08b212c53d1a97be64094450aaec8aa4,pp5006310492,23
2a184dfb22e0c07c4add99ea9da63577,pp5005720349,28
8e95395cb53ac2d3a9a96a201022282d,pp5007330192,33
a49cf1ec9d3f757e1b68609a640d1fca,pp5006060770,21
410f2178ac901f95502c81342089a542,pp5004740416,46
fa6abb1f2c6e5e8406db6d8f36f5bd79,ens6003220070,96
524d7b702c4e7fffcf3cc18b9320681a,pp5007060263,70
1f7a364e88a34c40a3c7036550f85156,,100
8ec0c87b36ce0566de0271c1239a818b,pp5002322278,69
34dab1f78071022a9e197bf7ddd55066,ens6006970024,94
7645772de30d9d4e24bfe92b4276b2dd,pp5004940956,98
a7f8be6cb15c1492d0760a579e2868c3,pp5005910143,14
2ff6725f2df93840b6ba50906a41e029,pp5006152471,40
6d149da6c8f324ca8a12a8a355d66eee,pp5004201329,54
9b0bc8097c9c81b53728e4b36a0ebc09,pp5002326196,79
078fd03ffb8f9ce92873ecf9a8e063dc,1662c95,76
e89dae94be517e3881906210decbca30,pp5002140030,23
ef8a44a01c4c25c86944cce96422a62f,,17
da7bb083a548159c468ad9958932db4c,pp5006462252,7
fccc69e44addb66ed8f9db2e1a21c2d2,,88
05bcca832736bf6e4dec24e057ebce89,pp5004201146,55
56c0f19be48fa8562f0287d53179e653,pp5006350522,74
5b4810da8120d1858234ce4c33405836,1acd373,64
bc1a5eade360dbbc2b2681f513b7b416,pp5006380658,27
8d55f947a2bdb800f4021f53c54ed12e,pp5007090218,49
f02de0e0b7564f0d67d3fa83733e9825,pp5006310544,5
269fa64a9e86e9903cb3eed5562d8004,,80
c07296695f45f5e41da1090402d64980,pp5005280320,63
fe7d40bd6fd5078a8946cef6b2ce0c11,,10
ffa453c8d3972f29298b7eb2c6697d6f,ens6006950011,9
6e9cd34d25a68b008ff5bbd6a15164de,pp5006140158,39
18fe2131540e3a580beac3d812285667,pp5006450872,65
0b3d985e73e13705cd6d533691076e84,16dbd28,50
c053ffb599d3caace84302ae31e9e0f6,pp5004660225,40
57501c034b6e73275cba1493aa7f80d8,pp5006590136,29
5f7547e177c1ba106d86d4fe9989a9d4,pp5006960912,97
5046299da81f3f9a22299489d22c3019,pp5001700571,32
89fc4e085a588e336e30a059490aa7db,pp5006360437,16
5563ac6c00ab7b679c5467f4f75096b8,,19
2f118510bff98911e0014eb1b34b445c,pp5006240615,20
4e5f32ee7bb72ff1c61e7716dbda3412,pp5007210242,13
389550cef2947f646fdbfb5bfecf5b5c,pp5005900712,48
d01b8501f28790110795be803eb2484b,pp5003990492,40
8bb1787da0b9eaa5bad0ce6c48f714cd,pp5005330209,71
01cdd86c0e909ed60210f82be4b82666,pp5006350423,6
b0dbcae1c4cefad1bd03a22a5735e955,pp5003740189,75
567503ee3a1cc4b2d415dea79d241af5,pp5006770016,41
3130e5590b117203cc804495c98a1fd4,pp5005640281,52
8f5619381ef240c8683efca3403ff60c,151029b,83
0f3aeb9a7ab391945dfdca185ec1a0c6,,76
6c8142e02d4789efa3a8948213f36aea,pp5003710158,36
61422e9926a28d94e4463fd05c77689a,pp5002780572,46
239349857d88c0144f831ab11dc30c98,pp5006170127,0
46c040c68d7881b73d08a3154a662fc2,ens6006300010,0
41610d3f8a9ced9014106f6b30593ca6,ens6006650023,75
d3e12b3d55143a223ad856eb1142d993,pp5007220084,84
b72dee2163fca12a8c5c6b6ca104af1c,pp5006640759,95
6d89356fd121f278c14427099e737690,pp5006330094,81
eea88b06b8adf7a590dae573f3a4b6a4,,32
f302e958bb1540aaf9c7b1fc1cd51304,pp5006334329,46
67d468bb6e3611dd5c58a4e094eb6477,pp5006331146,35
53cd7c835ac74d78a153ba7e20512efe,pp5006720515,7
ca68a3654483f22c39eb91c2f0022d6b,pp5005920856,91
bd26d5e8753f49efca56714a55a508db,PP100000304,17
05214be46e9e5df9bb5d202ff55deb8d,pp5006152207,53
ceed0af70fc7a5754ec2f5fd5866cf7d,pp5006720480,47
9af9260e7f2db7f10e929389fde40453,pp5004110924,66
ca510f06bfdd415c4922e2a064718bd7,pp5006331678,94
3a4b29c470290ff9dbf7bbaad3beed0f,pp5006830236,57
2eabfa60ec5c872710a1397fb26ca807,pp5006380081,18
a289fe03f8303b898d8ecd12b9c4d583,ens6005930015,18
0188c9900bcb37a57a38331b8fa156ef,pp5006461077,98
ddbc4c589c2dd34f6e808997e646716d,ens6004010007,38
9bdd5f9f59f77ecbb762f18190b2306c,pp5005930519,80
c8c9d71faa6b2851b8ca860f7143f66d,pp5006290855,42
ee8848ccb1fd01df1c8d1576d0329796,pp5007070369,17
c6436f2bab08498c3b134041ed7f2b67,ens6006390003,68
75c0ae2686ff852fd7f3342e99ed9d6f,pp5003990726,18
e9bf96f9edf9307061be8a3e2e02bb8f,pp5004940578,6
3b8c045ccd770c3b5faf394de61a981f,pp5005921229,100
daabcfb227754fc228093ac3c86ed9b4,pp5006790565,69
16c2ff698b8be4e53f7c2668786d4bf6,ens6005480007,57
28151a949227a16291645b6a9515c432,,32
821c32cf76a2d1a6e4109db1e94bd63a,,86
43533f197471d357fb3b0edda637554d,pp5006331436,84
67bbaeb08b258d1357d78b24b96228cf,pp5006640001,98
5dce9087c50e6cfccc796f123fe54139,pp5006530588,87
54cdc55de4fb277cf075580cfb373b59,pp5006510753,80
8c9589f6219df5247f7e5269b6a5485a,pp5006240794,71
fdf81b32325935ef8a9b4539b2d865c1,pp5007150005,34
8e129603aa58dc25911f6e7985dad32d,pp5003130113,16
3f853e3ff4863459500fa0fa63b65286,pp5006880379,55
fa2b61cb72c641ad950e45ff3248ab4a,pp5004450861,46
396855bc76624076d6ce1c74762f88d5,pp5002880530,49
9efe7cf2dbcdea0d25d60e2f082522a7,pp5001700571,90
feaeeef24c57d46b997b46df5eea18e4,182063e,19
ce82c0f14fcd398433d06503657b8cd9,182063e,8
a26d496225819adc3d791059820c8c62,182063e,19
5a81ef62b17ccc4cabe35e9e1963e48f,182063e,63
5b2ed546e92a1c03a673b6564f76e464,182063e,27
85864ab2704fd3d6016dbd63d3dd2e25,182063e,8
03fb5f16ea85bbf58bbc7a808ec1230f,pp5006020440,90
d07ea3456519a7c747bd4529449dd755,pp5005030688,75
e92e9aabd0bd62c16f4517aa0212ecdf,pp5006020045,33
a33d2a52525df2ca31fa56f1e3ccd2ce,pp5006280822,89
07342ce0ca0a67c41f358e92a6560804,pp5006280823,82
35e1db5d1cd0e9c068384cbc19add085,pp5006461357,73
fda7061c929c7e7c029155ddfecf877a,pp5006461357,53
03a28cb6bc8ffb8e31341558cab66d8d,pp5006930286,55
34a00954580f24c6c455502e5a089ece,pp5006080108,39
96caac86f17362c9073533f7ddaaa508,pp5007170329,53
f22c077c73d6f8dd05b1045f214534de,pp5007170329,33
82e6340b973bab473bc42d943ca2473c,pp5007170329,50
091034c1af4474cba3c2ebbeb725a733,pp5007170329,53
58bcbf6b707b63d2afd848de42b0f9a5,pp5007170328,49
7c25215f2fa7de84b87d125c970e08a1,pp5007170328,39
792af58d1f3865c724b6a492ee0aa810,pp5004970195,52
1938b1894e65b2b1c136fbcff179fd38,pp5006000180,77
69488dd5cf97bdc9d98daef612b0a2bf,pp5006000181,35
285c59cdb7b2182e5b0fb0c873b9778b,pp5006080761,63
adf04fbe362a2012e29172e38da04228,pp5006540413,88
f0d02ccd2c743f1f7a96fc433650b318,pp5006241628,28
f52876cd90575d5e4d33d597a44447ed,pp5006140677,51
a0fbc3ee63ffba7ea26cf545e7c0af5d,pp5004230187,26
c34bf69db4c7e2b96304ba37663ce0a2,pp5004230187,10
a05ad38f0933e75b4fd5dccdc510e3e3,pp5004230188,39
e2d7629a8445c47d50de551315b77b82,pp5004230188,36
8f6d2813626167755b6cdb5c57b78080,pp5004230189,58
0f02c34ec2b61ef10c3802dc03b4edc2,pp5004230190,81
2744d250f754cddedf8feb9ba1342dc2,pp5004230190,87
c70309d6fd8431d8ec4627fc63cf76ac,pp5004230191,58
17bb10664fd8410afaacb3e22a9a0ae4,pp5004230192,62
3f50016abd3033c02b3863b2d55eef69,pp5004230192,23
42bf2d0680b7228ced0b8d00de74bc85,pp5004230194,57
1832f3b931860ee5b6cec9480fd42847,pp5005840101,90
c5dc4df3b8781fe593165db34e424224,pp5004750133,80
f70fcb42b4bf49cbd60aee04e52d8825,pp5003960965,13
b9a34f940c561834f58e453ab53380d6,pp5007211067,91
e185f74086f6aedba25bd02521ce947a,,47
d3dd028de5340f0eaf3934a13f1e1b50,pp5006460489,76
a97b28aa1af372e2a3fa2b99b143d111,pp5006290145,15
e9b80cc450abbf259f649dba3a0497db,,22
553df39c69c50b1cc1451601c9044992,pp5006480570,85
bbba394f11d134d6699c76aa8d3c6058,pp5006101070,30
4dd7cf46eb30f8604eed0409b4087009,pp5006340447,32
0242139834a22eba6490a9dee381f2a3,pp5005670148,15
eca6160d812d9bf49f3de2bac3db78e4,pp5004111831,53
ec6d12e45273899e68076abd94ce875e,pp5004111216,38
d3344d97b6f47fbdada573273029c52e,pp5006162515,0
cc1244fe71ab1c10c7a6cbaf13623577,pp5007120090,43
3268a2974e639afe7a5da6f285dd0a8a,pp5005941149,17
9c1ead825faf6d102eac2a8109203055,pp5007000205,64
2ff9549e53515dcd947f9db91128fb38,,50
72473540e1f0106541bfc16d8cde3236,pp5006480912,35
951b1e020b1ef10ab4e7c8c39e57300c,pp5003970387,83
7d5d3979de4968c7217cf2f18821e879,pp5006390066,60
5e5f76d91b9a0bbd7fa7dd7884eaca1e,pp5006670047,41
1c27e982d4a5a687083de1cd2e2e1b80,,36
6d2c5af8b4b6d0818774c342b097c0e0,pp5006381473,12
3516200a18813f508a8562b55aacfbc7,pp5006990183,31
915730b3030b8f904619e49b8a583bc1,pp5006331722,3
a56ce4990f067a8609bf8b3c06e77497,,70
004632030bce954195f562feb11413b1,pp5006380889,78
d084a814e7d3df8dde82b46a6f50e590,pp5006160572,46
6820bfd5d2be8180645cb486b58897cf,,62
050c5c1ea8b085434e51f2252ab24fdd,pp5004230214,36
8471b8061ad2e46d55471fe3a5a1942b,ens6005110009,69
27d80acee5a2890526944bc83fd2fcf3,,31
cd1714b48a304e4fbab9bb42a3e40d9f,,29
ba3d96b44d2c06b89b31621725bc4d09,pp5005460106,45
3a45f08b53fc72fce191452c9d6ea5b7,pp5006280994,68
9fe8eec0ce873d9d75f1f54e19e9a307,pp5006750647,41
287aa83348c8bb13f90c6a3b27f2d6b6,ens6006300096,61
176cfab3b26af444216f8dc164941bc8,1e7c289,57
305e50b5fc4d57c15c689bd4117b3c88,pp5007240236,24
30b5ec317e614f7524d073b1054f7160,pp5006950315,54
d80bf54216a5855b5bba91337cf93428,pp5005340496,5
73829ca33acdf34576d5bf768cef83f0,pp5006240214,47
279bd4b5e660dadce5dab6695d9fd9d5,pp5004201000,52
d54b3f39bf73062223d6f6f564d0268e,pp5006243253,9
f1b80f38e020cad5c8a25c18e3873de9,pp5006740506,3
22e5507ad33b1faa86912d96d38b0fb9,pp5006291634,15
7829605958d182c665920de29ef807ea,pp5006630056,53
bd95b402be179e746b60fa2579a5c77d,pp5006750358,47
29f29402d219edf82ce53b7b3c0413ad,pp5005310181,83
036e36778833798cb4e271db4379c02b,pp5006530390,63
e1ded5c86ba21b3d3f7fe803590aa681,pp5006390034,92
0d10d55335920a1ce26bc7d0ea7c841e,pp5004950102,37
0dfbf26d2ebf590355f8b908c14b2794,1562c2b,17
8870f399ae39125ba94bbda2066902d7,pp5006440079,89
9fe24ce06e2a698fe72e433e75dfb803,pp5006480733,32
54af91c97457592d441c6bbc08389c60,pp5006260617,31
7f4eef505ed44d551a1a082da56ef5b5,pp5005980161,90
18010f790cf73096bbce7650517dc145,pp5004450861,37
77835b3d7d68c1cd1694597143a33b9f,pp5004820577,23
dc4a8d935a680d8fbca6e00cc30f2fcf,pp5006380276,61
afcf770dc60585eb90521c6bdd78b23b,pp5007210089,4
131842c618aef1ba500a0318c52a08b6,pp5001780910,3
1382d745e618e87a9bf6645ca0f65ffc,1d09d2e,47
a6eef2d9acba88893581c17cf360d197,pp5002400069,46
8daf735f7342be9a3684330656a5c912,pp5006381477,6
97f6375612e0b21363313add18eb59d3,pp5005700079,82
8aea81efb50b257e49cdb41a1767b190,pp5006140279,2
cee4c7eb5625fd6b69e85a1c66993817,pp5001890056,46
170bd87713a92b8fcb512fee4ee5357f,,47
91e0b2cfc8faa4d03bd45a5d76113905,pp5006470441,47
c37cbedaba630576ca116c88e15bda32,,20
fc4cd3aa03406f8576ac552ec2397a2e,pp5006240871,4
57bf85cc6eb1201bceecb80a98dc1141,pp5006080675,11
259a771b7a1ab7a17149fd1b40833f72,pp5006320092,26
987e706cecec998e6041e25bb806fba3,pp5003920131,43
200dc676714ca2a4a5e2d225ae3859bf,pp5006510392,85
74231f68a05d07bbcc5415538988892e,pp5004890899,78
12728d664a0c7a7e4740fc73fb7dee35,pp5006510572,52
93c59f2fa41b7d24873ee27a4f606d80,pp5006800087,81
e48bac7d9c6604432e67687415cee530,ens6005790072,99
9857ca9367a53e9b2129dc113cf094fe,pp5005860513,79
6e301c74cc0aa4a5125876072b2fb58d,,3
cf8bcc4e2f606afdcb74782f030d417d,pp5002940673,27
f339977409baa5d1cda35104305e90e0,pp5002323508,74
113a4d926c029527f112af83aa752d87,pp5005220091,25
ab3b64579eb3dbd8725274d65e4cf97a,pp5006330846,8
e7d9473549c6ffec24537770999c76aa,pp5006301159,12
5fe86241889be07e40041089e6d44164,pp5005920738,60
eb2d96b056a7566d88f25dd1bc21013c,pp5006560684,62
2ce8d388a107fd11de81d273572bf8c6,pp5006790762,89
edcd203add8bb2f495e5dd83d00c916a,ens6006780003,86
33cdb98b337da07b0dede14d799d7dfd,pp5005942291,0
afa2d72afca9ddffd4a0d24e398ce003,pp5005510281,73
df815a9fab254ab59c82b68992e3dbd6,pp5005701545,95
be7bd4d54c4be6a07b454308501fce7e,pp5003970261,45
ca422cc6265da02d452d8de26d16b120,pp5006310091,86
db819eda67b9e983ed969914f2d53b9d,1e21785,83
fb447115f284e08aa366fbdb3abbb219,pp5006331365,44
1fcb9c20593cf0a5cb7839d64dacdad3,pp5006280043,73
ba921ce910b98ce2811a88eb865baaec,pp5006470406,40
baabfcc810e7a978f54215eb695cd839,,80
11f64fe272e899fbccc909e8e16ce71c,pp5006880169,35
494228e7f2447d5cb84bcd0ced354d1a,pp5005720095,84
029feaa8c0bb05725eaf78314b95a90b,pp5006081957,94
3b3746354167845e434b8d2ba724c1f7,pp5005420101,41
6e0ffa2b657af94e96088f867f090763,pp5006140770,51
06d68db04261cb39a0f6818940a7b0b0,pp5004201311,96
130edf5cf1efd638878a117097fa909a,pp5006250138,43
a452daa8d61d03fc866836e24d06a7e4,pp5005870118,62
f1de430bc7d26223e522f0633b3909c4,pp5006410002,21
7092e764c37cadb294e5b14b3cbd1cc1,pp5007090123,75
af2a70af9996ca6d7072494243688896,pp5006153252,25
a3300cd4e2dd951a5a0aa799c8e249e7,pp5003800187,82
518a9e678c4832d09d7f0e9530101aa5,pp5005900739,11
bbf8cf149c92c0ce6b541f1fdc64840e,pp5006970052,66
